SNO,LEAGUE_ID,CLUB_ID,PLAYER,PLAYER_ID,TEAM_IMG,BLANK,TEAM,TEAM_ID,CATCHES,WK_CATCHES,DIRECT_RO,INDIRECT_RO,STUMPINGS,TOTAL,League Name
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
154,18,32995,Mawanda Nzimakhwe,2936857,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
155,18,32995,Janko Roets,2936858,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
156,18,32995,Jahnu Parvataneni,2936860,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
157,18,32995,Kutloano Maseko,2936861,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
158,18,32995,Dyllan Tweedy,2936864,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
159,18,32995,Tavish Seebran Ramthol,2936867,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
160,18,32995,Dian Van der Walt,2936868,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
161,18,32995,Dean Dyer,2936901,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
,18,32995,PHSOB 3,,,,,,,,,,,,Titans Second League
162,18,32995,Kevin Pretorius,2936906,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
,18,32995,PHSOB 3,,,,,,,,,,,,Titans Second League
163,18,32995,Michael Stoop,2936908,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
,18,32995,PHSOB 3,,,,,,,,,,,,Titans Second League
164,18,32995,Murray White,2936913,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
,18,32995,PHSOB 3,,,,,,,,,,,,Titans Second League
165,18,32995,Manie de Beer,2947307,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
166,18,32995,Justin Mostert,2973874,POLICE 3,,POLICE 3,1201,0,0,0,0,0,0,Titans Second League
,18,32995,POLICE 3,,,,,,,,,,,,Titans Second League
167,18,32995,Kashif Ghuman,2973876,POLICE 3,,POLICE 3,1201,0,0,0,0,0,0,Titans Second League
,18,32995,POLICE 3,,,,,,,,,,,,Titans Second League
168,18,32995,Nasir Iqbal,2973877,POLICE 3,,POLICE 3,1201,0,0,0,0,0,0,Titans Second League
,18,32995,POLICE 3,,,,,,,,,,,,Titans Second League
169,18,32995,Waseem Ullah,2973878,POLICE 3,,POLICE 3,1201,0,0,0,0,0,0,Titans Second League
,18,32995,POLICE 3,,,,,,,,,,,,Titans Second League
170,18,32995,Anton Behr,2973880,POLICE 3,,POLICE 3,1201,0,0,0,0,0,0,Titans Second League
,18,32995,POLICE 3,,,,,,,,,,,,Titans Second League
171,18,32995,Hein Smit,2985797,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,1195,0,0,0,0,0,0,Titans Second League
,18,32995,IRENE VILLAGERS 3,,,,,,,,,,,,Titans Second League
172,18,32995,Vernon van de Merwe,2985800,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,1195,0,0,0,0,0,0,Titans Second League
,18,32995,IRENE VILLAGERS 3,,,,,,,,,,,,Titans Second League
173,18,32995,Stefan Strydom,2985833,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,1195,0,0,0,0,0,0,Titans Second League
,18,32995,IRENE VILLAGERS 3,,,,,,,,,,,,Titans Second League
174,18,32995,Heinrich Hamman,2987472,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
175,18,32995,Dylan Van wyk,2987473,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
176,18,32995,Stefan Schutte,2987475,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
177,18,32995,Hendre Du toit,2987477,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
178,18,32995,Hendre Du toit,2987477,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
179,18,32995,Louniel Brits,2987479,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
180,18,32995,Louniel Brits,2987479,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
181,18,32995,Jacques Vosloo,2987525,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
,18,32995,PHSOB 3,,,,,,,,,,,,Titans Second League
182,18,32995,Tom Dixon,2987526,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
,18,32995,PHSOB 3,,,,,,,,,,,,Titans Second League
183,18,32995,Varun Cherian,2987527,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
184,18,32995,David Ewen,2987528,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
185,18,32995,Muhammed Moosa,2987530,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
186,18,32995,Tiaan Marais,2987532,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
187,18,32995,Oliver Beauclerk,2987533,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
188,18,32995,Mohammed Arbaz,2987534,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
189,18,32995,Luke Mogagene,2987535,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
190,18,32995,Zian Stoop,2987574,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
191,18,32995,Dylan Kotze,2987579,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
192,18,32995,Jo Veldman,2987581,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
193,18,32995,Matthew Bottham,2987582,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
194,18,32995,Kobus Gouws,2990920,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
195,18,32995,Stephan Lotter,2990921,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
196,18,32995,Wian Munnik,2990925,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
197,18,32995,Royes Auret,3003044,TUKS 5,,TUKS 5,1860,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 5,,,,,,,,,,,,Titans Second League
198,18,32995,Ethan McMean,3003045,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,1195,0,0,0,0,0,0,Titans Second League
,18,32995,IRENE VILLAGERS 3,,,,,,,,,,,,Titans Second League
199,18,32995,Jason Gillard,3003090,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
200,18,32995,Jason Gillard,3003090,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
201,18,32995,Gerrie Viljoen,3015413,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,1195,0,0,0,0,0,0,Titans Second League
,18,32995,IRENE VILLAGERS 3,,,,,,,,,,,,Titans Second League
202,18,32995,Josh Brady,3018177,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
,18,32995,PHSOB 3,,,,,,,,,,,,Titans Second League
203,18,32995,Charl Prinsloo,3018226,TUT 3,,TUT 3,1197,0,0,0,0,0,0,Titans Second League
,18,32995,TUT 3,,,,,,,,,,,,Titans Second League
204,18,32995,Jean Bezuidenhout,3018229,TUT 3,,TUT 3,1197,0,0,0,0,0,0,Titans Second League
,18,32995,TUT 3,,,,,,,,,,,,Titans Second League
205,18,32995,David Fourie,3018346,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
206,18,32995,Thoriso Dibatana,3018349,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
207,18,32995,Eddie Ndlovu,3031803,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
208,18,32995,Gregg Gilson,3031804,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
209,18,32995,Zandré Nel,3031806,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
210,18,32995,Francios Botha,3031809,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
211,18,32995,Henco Erasmus,3031812,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
212,18,32995,Maans Roubaix,3031813,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
213,18,32995,Lucky Moshoati,3031823,TUKS 5,,TUKS 5,1860,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 5,,,,,,,,,,,,Titans Second League
214,18,32995,Stan Skinner,3031824,TUKS 5,,TUKS 5,1860,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 5,,,,,,,,,,,,Titans Second League
215,18,32995,Erik Van Deventer,3033825,TUT 3,,TUT 3,1197,0,0,0,0,0,0,Titans Second League
,18,32995,TUT 3,,,,,,,,,,,,Titans Second League
216,18,32995,Rihann Van der Merwe,3033826,TUT 3,,TUT 3,1197,0,0,0,0,0,0,Titans Second League
,18,32995,TUT 3,,,,,,,,,,,,Titans Second League
217,18,32995,Zander Vd Mescht,3033948,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
,18,32995,PHSOB 3,,,,,,,,,,,,Titans Second League
218,18,32995,Evert Grove,3045038,TUKS 5,,TUKS 5,1860,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 5,,,,,,,,,,,,Titans Second League
219,18,32995,Frikkie Tuks6,3045039,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
220,18,32995,Preston Tuks6,3045040,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
221,18,32995,Jacques Erasmus,3056082,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
222,18,32995,Gerrald Gouws,3056111,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
223,18,32995,Rowan Poole,3056112,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
224,18,32995,Derrick Cremer,3056113,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
225,18,32995,Stephan Stoltz,3056114,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
226,18,32995,Stefan van Staden,3056136,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
227,18,32995,Stanley Fabri,3056139,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
228,18,32995,Nicolai Bester,3056140,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
229,18,32995,Henco Pretorius,3056141,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
230,18,32995,Ruben Munnik,3056142,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
231,18,32995,Ruben Munnik,3056142,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
232,18,32995,Jayden Gordon,3056144,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
233,18,32995,MJ Kruger,3056984,TUKS 5,,TUKS 5,1860,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 5,,,,,,,,,,,,Titans Second League
234,18,32995,Johan Broekman,3069548,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
235,18,32995,Franco Ferns,3069549,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
236,18,32995,Jonson Cbc,3069787,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
237,18,32995,Marinus Nel,3145211,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
238,18,32995,Eddie Stevens,3145214,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
,18,32995,PHSOB 3,,,,,,,,,,,,Titans Second League
239,18,32995,Joel Duminy,3145216,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
,18,32995,PHSOB 3,,,,,,,,,,,,Titans Second League
240,18,32995,Wayne Steyn,3146405,TUT 3,,TUT 3,1197,0,0,0,0,0,0,Titans Second League
,18,32995,TUT 3,,,,,,,,,,,,Titans Second League
241,18,32995,Riaan Davel,3163488,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
242,18,32995,Mlungisi Tuks 6,3163549,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
243,18,32995,Wynand De beer,3163551,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,1195,0,0,0,0,0,0,Titans Second League
,18,32995,IRENE VILLAGERS 3,,,,,,,,,,,,Titans Second League
244,18,32995,Want V deventer,3180548,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
245,18,32995,Marne Weldhagen,3180550,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
246,18,32995,Kai Trimpelmann,3180552,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
247,18,32995,Maritz Bezuidenhout,3180554,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
248,18,32995,Henko Affies,3180556,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,1195,0,0,0,0,0,0,Titans Second League
,18,32995,IRENE VILLAGERS 3,,,,,,,,,,,,Titans Second League
249,18,32995,Juandre Tuks 6,3180558,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
250,18,32995,Ewan Tuks 6,3180559,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
251,18,32995,Ruan Brenner,3180560,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
,18,32995,PHSOB 3,,,,,,,,,,,,Titans Second League
252,18,32995,Brenden PHSOB 3,3180562,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
,18,32995,PHSOB 3,,,,,,,,,,,,Titans Second League
253,18,32995,Nico de Bruyn,3180581,TUKS 5,,TUKS 5,1860,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 5,,,,,,,,,,,,Titans Second League
254,18,32995,Henro Bouwer,3180583,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
255,18,32995,Marnus Swanepoel,3180584,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
256,18,32995,JP Roets,3195753,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
257,18,32995,Pieter Jansen van Rensburg,3198240,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
258,18,32995,Morgan Potgiter,3198242,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
259,18,32995,Theuno Botha,3198243,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
260,18,32995,Byron Slaughter,3226764,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
261,18,32995,JJ Du Toit,3226765,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
262,18,32995,Sean Povey,3226766,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
263,18,32995,Mosleh Uddin,3226767,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
264,18,32995,Rudi Roets,3226769,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
265,18,32995,Rudi Roets,3226769,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
266,18,32995,Michael Du Plessis,3226770,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
267,18,32995,Marco Rudolph,3229694,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
268,18,32995,Jean Coudron,3229696,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
269,18,32995,Hassin Rony,3229698,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
270,18,32995,Maans De Bruin,3229699,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
271,18,32995,Du Preez Prinsloo,3229700,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
272,18,32995,Juan Matta,3229701,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
273,18,32995,Brandon Van Wyk,3231803,SINOVILLE 3,,SINOVILLE 3,1194,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 3,,,,,,,,,,,,Titans Second League
274,18,32995,Heinrich Odendaal,3242448,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
275,18,32995,Du Preez Prinsloo,3242451,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
276,18,32995,Maans De Roubaix,3242452,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
277,18,32995,Tumelo Sinoville,3242453,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
278,18,32995,Rhys Tuks6,3242941,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
279,18,32995,Tihardt Kruger,3242942,TUKS 5,,TUKS 5,1860,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 5,,,,,,,,,,,,Titans Second League
280,18,32995,Evan Tuks6,3243675,TUKS 6,,TUKS 6,1861,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 6,,,,,,,,,,,,Titans Second League
281,18,32995,Johan Pretorius,3255251,TUKS 5,,TUKS 5,1860,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 5,,,,,,,,,,,,Titans Second League
282,18,32995,Johanco Faihst,3255252,TUKS 5,,TUKS 5,1860,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 5,,,,,,,,,,,,Titans Second League
283,18,32995,Cecil Chitaka,3255253,TUKS 5,,TUKS 5,1860,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 5,,,,,,,,,,,,Titans Second League
284,18,32995,Wian van Deventer,3255254,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
285,18,32995,Dieter Sinoville,3255255,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
286,18,32995,Juandre Joubert,3255256,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
287,18,32995,Divan Behrens,3255257,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
288,18,32995,Eddie Robenson,3255311,SINOVILLE 4,,SINOVILLE 4,1200,0,0,0,0,0,0,Titans Second League
,18,32995,SINOVILLE 4,,,,,,,,,,,,Titans Second League
289,18,32995,Tyler Irene,3255327,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,1195,0,0,0,0,0,0,Titans Second League
,18,32995,IRENE VILLAGERS 3,,,,,,,,,,,,Titans Second League
290,18,32995,Botha Irene,3255328,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,1195,0,0,0,0,0,0,Titans Second League
,18,32995,IRENE VILLAGERS 3,,,,,,,,,,,,Titans Second League
291,18,32995,Phillp Irene,3255329,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,1195,0,0,0,0,0,0,Titans Second League
,18,32995,IRENE VILLAGERS 3,,,,,,,,,,,,Titans Second League
292,18,32995,Playa1 Cbc,3255330,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
293,18,32995,Playa6 Cbc,3255335,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
294,18,32995,Playa7 Cbc,3255336,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
295,18,32995,Playa8 Cbc,3255337,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
296,18,32995,Playa9 Cbc,3255338,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
297,18,32995,Playa10 Cbc,3255339,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
298,18,32995,Playa11 Cbc,3255340,CBCOB 3,,CBCOB 3,1196,0,0,0,0,0,0,Titans Second League
,18,32995,CBCOB 3,,,,,,,,,,,,Titans Second League
299,18,32995,Dieter Munnik,3255532,TUKS 5,,TUKS 5,1860,0,0,0,0,0,0,Titans Second League
,18,32995,TUKS 5,,,,,,,,,,,,Titans Second League
300,18,32995,Danie Doubell,3257322,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
,18,32995,PHSOB 3,,,,,,,,,,,,Titans Second League
301,18,32995,Jaco Brits,3257323,PHSOB 3,,PHSOB 3,1193,0,0,0,0,0,0,Titans Second League
